latitude,longitude,altitude,speed,heading,signal_strength,gps_drift,label
53.35531926010629,-6.259856247004557,107.39498907153174,10.032445426482635,111.2471454283088,-68.22163201970749,3.512623954914487,rf_jamming
53.36595159522647,-6.250415992084629,133.14510237358434,8.438001354211915,309.0874805665343,-95.71778407287714,0.6065292973680148,rf_jamming
53.364270577216445,-6.248916940647132,118.90514181137135,7.141805579408155,201.3658995079992,-60.389394592233366,0.5851687317259658,normal
53.363090888061016,-6.249232836766511,126.49500703470325,8.400675579955566,193.63293649109175,-58.48415630015276,0.3335877390300287,normal
53.36448120494003,-6.248894248197017,125.10664483390572,9.009537200571193,213.08625279957576,-58.445185294470974,0.24897292560532103,normal
53.37958119153427,-6.24361003968041,115.04332804971274,9.22820298445304,137.00117875415617,-58.62566984004256,13.539187761797745,gps_spoofing
53.353547701526836,-6.258520274820937,128.59102594668965,4.029809365240822,104.69657954785548,-62.873260854132596,3.2436476600275035,rf_jamming
53.38185297542156,-6.248702591774722,122.97483012616543,7.315134739747347,90.50016586825996,-64.81772462204601,6.820729397895615,gps_spoofing
53.36168915566245,-6.252786933662808,113.37870600891615,3.4974761387929645,220.91444891980746,-62.12497076226416,3.2641610451485406,rf_jamming
53.35789699468194,-6.257624255920332,119.83269276702688,9.051931562867239,116.33659269575764,-58.754577552199464,0.7872670811411957,normal
53.37922925242362,-6.242662545288744,121.36497525439232,6.338589737338148,136.0685388473105,-59.472458310634984,6.100181885869182,gps_spoofing
53.36866039510545,-6.247342816636418,114.97228995073598,5.295387876507251,50.40348173596402,-68.73790823631899,4.521148570082285,rf_jamming
53.380168356313646,-6.250819952843093,122.45781671210396,8.649410940191974,347.6102131598841,-63.429654269657725,12.302929008056228,gps_spoofing
53.36710339719562,-6.248422786585549,123.68446985030245,2.8523377213795165,320.87254731022216,-73.68729462528086,0.14667121415688245,rf_jamming
53.35056973170596,-6.26100175021516,119.85923826336244,8.635411743697462,27.150714959070342,-59.923524010079944,0.24613390069066016,normal
53.36181132347046,-6.253219548668642,114.15160948472582,10.468099911511672,257.9373669780331,-70.59289155537249,4.322012331228039,rf_jamming
53.370812027111164,-6.2437819489540916,114.90702550592258,5.88738970497269,79.67340392576602,-69.66010814945669,3.141761058577458,rf_jamming
53.365509807423024,-6.2536445310250715,122.93552721045796,9.092158443266303,189.58845010416644,-64.58227040510546,8.563401014127566,gps_spoofing
53.36448538264477,-6.249001599588501,118.25076768429318,7.915241316556691,206.45274754367722,-58.089398883524495,0.4804169507114192,normal
53.34965979596393,-6.261209932618343,121.18741060031223,7.837060999858427,18.498729047556445,-63.75984877027809,0.3581117995144907,normal
53.35766861614658,-6.257280353680267,117.09581520521516,4.854442426858748,223.63630478970165,-87.95484865804791,3.943891792360626,rf_jamming
53.35538554659418,-6.259238645831106,120.48342889890631,7.4262152151992264,122.9495309679217,-69.33543754768668,0.16587458189273763,rf_jamming
53.35678258547075,-6.258295991756927,126.3640192947267,3.6510870818651044,206.07989898435713,-73.34477940281668,2.8330982909776097,rf_jamming
53.35891761540665,-6.254564504083992,124.48086940025189,1.8110488759397638,245.52476901697776,-69.97547419825909,2.4501296031110957,rf_jamming
53.36925480961717,-6.248261088099373,118.3972591483233,5.375265660469885,53.46274159082412,-69.9624185816966,4.351687264693496,rf_jamming
53.364347751306404,-6.248691778695009,122.58142046507923,7.627751634575957,206.12710180158007,-61.77848165645665,0.6044501272035557,normal
53.369978934239136,-6.246258550800693,110.09888828437923,4.43556739067056,63.927702733440526,-66.33738478296662,3.5494613523710465,rf_jamming
53.36980669978833,-6.244356891433339,118.22155741814676,7.03088992271487,76.16234317021929,-67.90400417766269,1.7407799721598904,rf_jamming
53.359376965542126,-6.256280629957123,123.74064122723587,8.942501591975843,240.87813963530783,-75.96099009319619,5.762459409584845,rf_jamming
53.362182211512774,-6.252247957216362,133.86368731841276,6.26623495072523,250.66241962276143,-87.69709368083205,0.7997370520038438,rf_jamming
53.35468759714847,-6.2590277431133154,123.55170656203394,4.989761720419001,86.84729352510567,-69.29730515003288,0.16116160484008124,rf_jamming
53.364944426138834,-6.25275577119583,120.40703108350162,8.038704117023517,220.54742213468876,-58.877137478606635,10.045230226445426,gps_spoofing
53.36293770818392,-6.251576307326149,108.35562198946063,6.494188917385613,239.65798321581528,-91.3226706217701,0.3437818150041214,rf_jamming
53.35232446194885,-6.260224939764372,114.44790794176147,6.739163878704999,72.09845540033491,-70.86692715662585,0.18754472651100107,rf_jamming
53.35682591189198,-6.2574375186697235,116.43720474291146,8.410484638540867,99.98143879292353,-56.09168513249943,0.2899718520795709,normal
53.36072171574727,-6.254366236595662,120.51124866712647,7.833506514181968,168.62040862671805,-60.318090420800104,0.8592721645853927,normal
53.36444631285909,-6.249001958769372,117.48237099798298,8.19139749128892,201.82242255818534,-60.128376354216996,0.5836411511775944,normal
53.3650153468581,-6.248743607702197,119.33623912924268,8.880767707998857,204.93978959623277,-56.84376388487563,0.5888396654581344,normal
53.355312777052404,-6.258981515387435,107.56663857462492,5.14202107828322,123.84003851941418,-72.18505603670985,1.3489499685146,rf_jamming
53.35095314050372,-6.260786027867032,115.33025430402074,6.707894547275592,31.354865377553338,-57.071645522495125,0.6550310988069566,normal
53.367843508116714,-6.247829145986585,120.65522544640645,9.78570183930121,334.2307582971,-88.78029127424645,2.347472107416384,rf_jamming
53.364675288012016,-6.248985878697666,122.20463335814945,8.078386522776716,207.95976177467773,-60.78494221212175,0.5585430964283706,normal
53.364420127005104,-6.250540063839118,110.5999436113893,9.478644917389856,282.114832079336,-73.2867233052201,0.4548709176433552,rf_jamming
53.3795839353111,-6.242872313501548,119.54477129588986,8.619518311173568,125.0468866672411,-57.82923401746403,7.965454735770065,gps_spoofing
53.35500786466703,-6.259546349842225,114.94292780190906,5.731553453974887,100.43146670579486,-62.6053477241338,1.3033973278851338,rf_jamming
53.36081142040064,-6.253629257371143,118.27046879781985,8.800465854434382,177.31635677147065,-57.564081695388886,0.381237718386259,normal
53.36126438245033,-6.253382393272213,119.5244112809191,6.67000640957146,179.596887920353,-60.61561694227777,0.8906518275053137,normal
53.359014701618015,-6.255648042067823,121.42409469863986,8.716030651260892,148.5653204379822,-61.09908054919107,0.49993726547764505,normal
53.38238867186079,-6.249241547952122,115.25470924983262,6.204389043151406,63.21420225215911,-63.89420766669967,10.435116714839797,gps_spoofing
53.39479165179262,-6.233311360983841,124.84821713641243,4.6112350603599515,43.62316381649089,-62.19934692592837,7.984680103918325,gps_spoofing
53.366821258134294,-6.2535879435165835,130.35735927381378,8.12768911698503,250.3075921364043,-61.55673227779961,8.577954597944075,gps_spoofing
53.35508128634451,-6.262251444141313,116.41399390047086,7.37435281932687,234.63107083117478,-63.06827614585717,7.46752434867715,gps_spoofing
53.35550728667376,-6.258919054166036,119.81074732277833,5.99594570759155,137.04831756998726,-70.71472355043194,3.4570164268122223,rf_jamming
53.36253618729973,-6.251522266670846,134.2503630888565,4.100494670030562,257.01244255363315,-79.42281396050943,1.1423962658759996,rf_jamming
53.35698863845697,-6.2594513108312695,119.52366945356579,6.566838391728581,301.03979914447336,-60.9763524725239,7.158493839765148,gps_spoofing
53.37289334505732,-6.246841795858945,121.50789988942861,9.031395591915517,249.5787312527109,-59.36985744084165,6.3506319210859,gps_spoofing
53.34960894571058,-6.2612395695011545,124.14027406244236,8.981546579107446,17.540760998599712,-55.82311445426015,0.7394493847290455,normal
53.36515204066174,-6.2478209886774945,118.34442556232266,8.640327620182147,239.352639777183,-56.96721188949285,0.43459653647804575,normal
53.35990397020609,-6.255383502409213,116.80465901077389,6.278547678936556,156.19412937975866,-59.03586654532923,0.48921903019885216,normal
53.38312613876728,-6.239934937562603,123.86711094987174,7.296920040441362,183.4381770065097,-60.43565180282141,6.898388197364755,gps_spoofing
53.367117431812645,-6.250206424199794,123.1393391144222,9.959015096003217,11.053698878053751,-58.73028512272751,9.147299947077606,gps_spoofing
53.3573645298833,-6.257055276364749,113.57885062263401,8.389622309038497,324.77861767942557,-61.85201550261547,7.09134426860302,gps_spoofing
53.364810151549676,-6.248034738692048,115.74490280120091,8.580076629478398,239.3061734768647,-60.24541786719145,0.8060390397726702,normal
53.35046804492457,-6.2607311671612775,123.48248036213556,8.41275137416328,22.336353936137638,-58.697727516352685,0.5036803261566877,normal
53.379644871398966,-6.247696419391453,108.5156395764752,11.467448556672386,56.29860617596296,-58.36361238729954,3.6988099255693143,gps_spoofing
53.36534644489852,-6.248206623152336,120.5536539095911,8.566643077760851,241.11342118418784,-60.424417939802304,0.3929366574864682,normal
53.35901204943753,-6.255656072814447,119.92491912376457,7.613551158653248,148.74465281242502,-60.23353183159049,0.26362517491583976,normal
53.355481836362955,-6.259005350916353,127.91923370171226,2.8428381156795552,106.01027562729821,-67.30746523106812,0.7792795371066059,rf_jamming
53.35951531046492,-6.2550488521339815,115.98410542291518,3.522272161670966,240.7031259713489,-67.47432557491038,1.952792944694474,rf_jamming
53.35459567932481,-6.258220777608723,117.03111559028899,7.056768167072158,79.98142549657607,-59.32988394183177,0.3439601741765075,normal
53.358961701617034,-6.255690402098076,120.08454347210738,8.213701320809188,145.8263559823482,-60.16119949859352,0.6064012397643886,normal
53.38097572678177,-6.244562345602323,123.18615656936527,9.335140211601981,145.61137243770304,-66.06126402412927,8.096429440893683,gps_spoofing
53.38173855624056,-6.2443658690880905,119.31215498696164,6.007682373670701,245.48894738940498,-60.48332644035498,10.67017319742638,gps_spoofing
53.35796942328092,-6.256006222477046,113.54132822114255,9.072360356818516,129.03968451389068,-59.63714675977206,0.44239222521558474,normal
53.379895856064344,-6.249002914270138,128.4416084753505,11.319679932776689,304.29334068457206,-63.19839647141856,6.759728688090676,gps_spoofing
53.36255234902908,-6.250953907123425,115.26547356689949,7.516905375516018,265.5014883422452,-65.73830110560968,0.04932465661712948,rf_jamming
53.368229983535024,-6.24767988020902,124.22064079883336,7.261426026022712,101.35281014107682,-59.82622466383063,6.364738310013228,gps_spoofing
53.350079053477145,-6.262345519662188,122.97840070640365,8.628151038102459,70.97689141354391,-54.52344800419794,6.894141902642901,gps_spoofing
53.364376411763494,-6.247941818267687,116.3271052911319,8.228443259886125,220.92228906812753,-61.2171794464794,0.8794577389546223,normal
53.3851179516474,-6.241421621397014,126.57928270938152,7.62790048592964,290.58899681453886,-63.88601074109258,5.652938232494019,gps_spoofing
53.35284360794285,-6.2596140743455475,121.18608055857916,5.926620744710764,77.60043398945533,-77.90728627579037,1.8771887342137414,rf_jamming
53.34985333896867,-6.26086406600915,116.93162230440478,7.104306053368791,6.175600251379031,-62.26177687065183,0.5068882023411683,normal
53.356824635626,-6.257304169265895,118.86261677703754,7.916440625170023,108.52254068613394,-59.17026899927618,0.5024998643814501,normal
53.38158655794337,-6.244987121252618,107.6978552562948,10.392645724160648,306.47610164595903,-63.04031473030014,7.153622669198266,gps_spoofing
53.378083381970946,-6.246358834582863,114.75338610996049,8.558923541686925,56.17248227474329,-63.586840288174095,3.5565628261348525,gps_spoofing
53.35026831650812,-6.260314235534364,116.64099031612157,7.774937954305429,23.90945025660037,-60.81620167832044,0.5643186422678477,normal
53.36373787872421,-6.255984575446259,125.62486495504155,10.003370090337576,162.12591942623567,-61.30816745370136,8.175348442116949,gps_spoofing
53.38414254269168,-6.240127501329424,122.68436362241385,8.644808010482523,254.6302111223781,-63.65176120100212,1.9029387071048465,gps_spoofing
53.38171536076697,-6.246390269425,116.79145997493406,7.364635206789733,100.87427776661639,-63.158967426341526,2.1752965981393366,gps_spoofing
53.38465450161711,-6.240318708696865,117.30874298083283,10.927813868151725,262.7468128645387,-64.44319456233897,8.063278243551762,gps_spoofing
53.35514268808245,-6.258943648598714,112.28175688275266,8.554907887650009,106.68566425896954,-69.19704583696644,1.9137455468076254,rf_jamming
53.356823575702755,-6.2575624200841125,117.69008030682407,8.400875335951877,112.51162347784056,-62.302028167239015,0.3533687605780007,normal
53.357446807101965,-6.256483511327434,121.17995351818311,7.97037056236127,122.74684030815858,-60.482994891741555,0.5268592994495586,normal
53.368216982088036,-6.249005467461307,122.07268572458136,2.032029825803865,348.4630496823942,-65.20652572250616,0.7993689022743844,rf_jamming
53.35345023766681,-6.25877357018327,133.0066740675621,3.758536148382021,105.21831049801253,-71.10534118017686,2.8826542703604607,rf_jamming
53.36539689425801,-6.248255438886245,118.68762509902977,8.325641829699627,233.54389752474984,-59.60037913256257,0.7772698794525688,normal
53.36469367546607,-6.249075018087842,126.16862138982097,5.9757699818029355,202.8776272533616,-60.232458086243916,0.5505137691993247,normal
53.35207734517005,-6.258225698255109,116.57098526180854,7.465484731568805,48.533481735015634,-57.17908170959299,0.42839412405060273,normal
53.356160012085454,-6.257881866124934,121.48696272571605,6.855563948560864,203.72342144825097,-72.05250898545714,4.407401752630853,rf_jamming
53.36295869085285,-6.250583530412487,118.90403534606368,7.929309632635732,186.07117958198492,-58.98346272065082,0.8945084353579617,normal
53.396002857965634,-6.234486966468748,129.8147868368149,10.490301728569635,327.7471463540933,-54.50470854883552,6.3349498953676715,gps_spoofing
